dcon : 1/cm^3,          acon : 1/cm^3
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
3.0182870136469700E+19, 3.3000000000000000E+17
3.0181916562782900E+19, 3.3000000000000000E+17
3.0174288501588230E+19, 3.3000000000000000E+17
3.0136162291643290E+19, 3.3000000000000000E+17
2.9968686793265380E+19, 3.3000000000000000E+17
2.9273328805969670E+19, 3.3000000000000000E+17
2.6933274881456930E+19, 3.3000000000000000E+17
2.3095067176851190E+19, 3.3000000000000000E+17
1.8294283842219390E+19, 3.3000000000000000E+17
1.3157394618575630E+19, 3.3000000000000000E+17
8.4025973256191010E+18, 3.3000000000000000E+17
4.6367736867468540E+18, 3.3000000000000000E+17
2.1408446241293640E+18, 3.3000000000000000E+17
7.9683458943915200E+17, 3.3000000000000010E+17
2.2921895993014560E+17, 3.3000000000000010E+17
4.8613450892315980E+16, 3.3000000000000010E+17
7.2152073227068220E+15, 3.3000000000000010E+17
7.0783037745850160E+14, 3.3000000000000010E+17
2.8300495002940300E+13, 3.3000000000000010E+17
2.1595657523721460E+11, 3.3000000000000010E+17
2.4428127333521840E+08, 3.3000000000000010E+17
1.4025717973709110E+04, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
3.8783815430005670E+18, 3.3000000000000000E+17
3.8781656350894080E+18, 3.3000000000000000E+17
3.8764387329955440E+18, 3.3000000000000000E+17
3.8678138491134680E+18, 3.3000000000000000E+17
3.8300544877648220E+18, 3.3000000000000000E+17
3.6754728747821190E+18, 3.3000000000000000E+17
3.1806684981049660E+18, 3.3000000000000000E+17
2.4501251675873380E+18, 3.2999999999999990E+17
1.6695606444258390E+18, 3.2999999999999990E+17
9.8912772907481720E+17, 3.3000000000000010E+17
4.9827565163374750E+17, 3.3000000000000010E+17
2.0769383128914440E+17, 3.3000000000000010E+17
6.9362123136595420E+16, 3.3000000000000010E+17
1.7881868015574090E+16, 3.3000000000000010E+17
3.4117772510175960E+15, 3.3000000000000010E+17
4.5956818284133450E+14, 3.3000000000000010E+17
4.1484287452027200E+13, 3.3000000000000010E+17
2.3701906558126210E+12, 3.3000000000000010E+17
4.8646769467741250E+10, 3.3000000000000010E+17
1.5329964458942410E+08, 3.3000000000000010E+17
5.9846788644790650E+04, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
1.8266692570364450E+17, 3.3000000000000010E+17
1.8265251047375330E+17, 3.3000000000000010E+17
1.8253722621555750E+17, 3.3000000000000010E+17
1.8196180602309860E+17, 3.3000000000000010E+17
1.7944968330346090E+17, 3.3000000000000010E+17
1.6928565733545620E+17, 3.3000000000000010E+17
1.3808005042445830E+17, 3.3000000000000010E+17
9.5906000198199230E+16, 3.3000000000000010E+17
5.6510809515940680E+16, 3.3000000000000010E+17
2.7763893712226380E+16, 3.3000000000000010E+17
1.1123031634794700E+16, 3.3000000000000010E+17
3.5361400652910020E+15, 3.3000000000000010E+17
8.6378854028256610E+14, 3.3000000000000010E+17
1.5620825744109230E+14, 3.3000000000000010E+17
2.0049551340546460E+13, 3.3000000000000010E+17
1.7423430774360900E+12, 3.3000000000000010E+17
9.7309206333011380E+10, 3.3000000000000010E+17
3.2988836430013180E+09, 3.3000000000000010E+17
3.5565383732318880E+07, 3.3000000000000010E+17
4.7739595174789430E+04, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
1.3814618366018500E+15, 3.3000000000000010E+17
1.3813154492025640E+15, 3.3000000000000010E+17
1.3801448828639280E+15, 3.3000000000000010E+17
1.3743062384423610E+15, 3.3000000000000010E+17
1.3488951096575340E+15, 3.3000000000000010E+17
1.2474079404095380E+15, 3.3000000000000010E+17
9.4977113079911100E+14, 3.3000000000000010E+17
5.8481719095878300E+14, 3.3000000000000010E+17
2.9096737600710240E+14, 3.3000000000000010E+17
1.1496976750982920E+14, 3.3000000000000010E+17
3.5283288606535640E+13, 3.3000000000000010E+17
8.1840833167918030E+12, 3.3000000000000010E+17
1.3892960888333620E+12, 3.3000000000000010E+17
1.6629923386499290E+11, 3.3000000000000010E+17
1.3456803131848570E+10, 3.3000000000000010E+17
7.0222131907939910E+08, 3.3000000000000010E+17
2.2431034594774250E+07, 3.3000000000000010E+17
4.1427090764045720E+05, 3.3000000000000010E+17
2.1047890186309810E+03, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
4.4905524134635930E+11, 3.3000000000000010E+17
4.4899261228740220E+11, 3.3000000000000010E+17
4.4849188588559630E+11, 3.3000000000000010E+17
4.4599639864638450E+11, 3.3000000000000010E+17
4.3517594059929250E+11, 3.3000000000000010E+17
3.9263136480003590E+11, 3.3000000000000010E+17
2.7451204927638170E+11, 3.3000000000000010E+17
1.4560212498530750E+11, 3.3000000000000010E+17
5.8749417532235380E+10, 3.3000000000000010E+17
1.7723976057022810E+10, 3.3000000000000010E+17
3.9099512249231340E+09, 3.3000000000000010E+17
6.1376716941595080E+08, 3.3000000000000010E+17
6.6384449601173400E+07, 3.3000000000000010E+17
4.7666020691394810E+06, 3.3000000000000010E+17
2.1785497665405270E+05, 3.3000000000000010E+17
6.0163438320159910E+03, 3.3000000000000010E+17
1.3038516044616700E+02, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
9.2575326561927800E+05, 3.3000000000000010E+17
9.2564150691032410E+05, 3.3000000000000010E+17
9.2428177595138550E+05, 3.3000000000000010E+17
9.1755762696266170E+05, 3.3000000000000010E+17
8.8876113295555110E+05, 3.3000000000000010E+17
7.7759847044944760E+05, 3.3000000000000010E+17
4.8883259296417240E+05, 3.3000000000000010E+17
2.1522864699363710E+05, 3.3000000000000010E+17
6.6887587308883670E+04, 3.3000000000000010E+17
1.4398247003555300E+04, 3.3000000000000010E+17
2.1047890186309810E+03, 3.3000000000000010E+17
1.8626451492309570E+02, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 0.0000000000000000E+00
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
0.0000000000000000E+00, 3.3000000000000010E+17
